Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
833,145.49,3.31914e+006,3.32238,10,2,False,
835,134.12,3.60052e+006,3.0086,10,2,False,
836,85.006,5.68079e+006,3.93654,10,5,True,
837,111.246,4.34083e+006,4.51166,10,5,False,
838,109.035,4.42888e+006,2.88993,11,2,False,
839,114.53,4.21639e+006,3.57564,11,2,False,
840,51.1274,9.44505e+006,3.74791,11,2,False,
843,13.1267,3.67878e+007,2.86637,11,2,False,
845,48.5891,9.93846e+006,3.71691,11,2,False,
846,86.2889,5.59633e+006,3.23559,11,2,False,
848,207.656,2.32549e+006,3.18723,11,2,False,
849,143.086,3.37491e+006,4.13396,11,2,False,
850,318.925,1.51415e+006,3.53621,11,2,False,
852,1819.83,265354,3.27778,7,2,False,
934,1216.63,396915,2.73508,12,2,False,
993,167.972,2.87489e+006,3.72853,12,13,True,
1049,104.416,4.6248e+006,3.29062,12,4,False,
1070,48.4315,9.9708e+006,3.51452,12,3,False,
1078,107.496,4.49226e+006,3.94306,12,4,False,
1081,239.837,2.01346e+006,3.68699,12,3,False,
1084,21.1836,2.2796e+007,3.45866,12,2,False,
1101,290.48,1.66242e+006,4.11315,12,2,False,
1102,777.969,620720,2.98885,5,5,False,
1103,456.304,1.05829e+006,3.53843,13,3,False,
1105,206.35,2.3402e+006,3.6517,13,3,False,
1107,20.8675,2.31413e+007,4.06037,13,2,False,
1108,100.884,4.7867e+006,3.85536,13,6,True,
1178,2725.3,177192,2.90204,14,2,False,
1212,15.5363,3.10822e+007,2.83554,14,3,False,
1307,41.2166,1.17162e+007,3.23184,14,2,False,
1312,168.495,2.86597e+006,3.90221,14,8,True,
1325,199.621,2.41908e+006,3.62963,14,2,False,
1339,288.461,1.67406e+006,3.46493,17,2,False,
1341,112.653,4.28662e+006,3.11509,15,2,False,
1342,26.775,1.80355e+007,3.29945,15,2,False,
1343,53.8523,8.96713e+006,3.77886,15,12,True,
1344,109.589,4.40647e+006,3.77209,16,2,False,
1348,46.8369,1.03103e+007,3.47048,16,3,False,
1349,19.5137,2.47467e+007,4.06185,16,2,False,
1350,742.52,650354,3.74454,16,2,False,
1351,13.5168,3.57259e+007,2.78745,16,2,False,
1353,132.806,3.63613e+006,3.85044,16,4,False,
1551,3989.73,121036,2.98047,28,2,False,
1579,172.226,2.80388e+006,3.68802,17,6,False,
1595,389.869,1.23862e+006,3.5852,17,2,False,
1601,283.231,1.70497e+006,3.56087,17,2,False,
1605,40.1539,1.20263e+007,4.00419,17,3,False,
1609,243.065,1.98672e+006,4.67801,17,3,False,
1610,162.02,2.98051e+006,4.6782,17,4,False,
1611,25.1648,1.91896e+007,3.06081,18,2,False,
1612,15.7643,3.06325e+007,3.45053,18,2,False,
1617,75.5363,6.39297e+006,4.21921,18,9,True,
1618,106.676,4.52679e+006,4.56424,18,4,False,
1619,104.289,4.63042e+006,5.05508,18,23,True,
1681,20.2643,2.38302e+007,2.81825,19,3,False,
1741,16.6659,2.89754e+007,3.11867,19,4,False,
1760,187.674,2.57309e+006,3.40256,19,2,False,
1841,12140.5,39776,3.18013,28,2,False,
1844,42.0359,1.14878e+007,3.79612,19,2,False,
1848,145.381,3.32162e+006,3.00247,15,2,False,
1850,32.2594,1.49693e+007,3.13765,20,2,False,
1851,698.895,690949,3.79419,20,2,False,
1857,336.55,1.43486e+006,3.39289,20,6,False,
1859,30.4782,1.58442e+007,3.7943,20,4,False,
1964,29.7578,1.62277e+007,3.2009,21,2,False,
2074,26.2576,1.83909e+007,3.8472,21,2,False,
2081,18.3575,2.63054e+007,3.54642,21,2,False,
2082,121.087,3.98805e+006,4.5503,21,4,False,
2084,575.384,839267,3.90562,21,2,False,
2085,143.738,3.3596e+006,4.24934,21,8,True,
2087,675.649,714722,3.01982,22,2,False,
2090,904.215,534055,4.47613,22,2,False,
2091,33.2119,1.454e+007,3.11297,23,2,False,
2092,72.1796,6.69027e+006,3.54248,23,3,False,
2093,23.3606,2.06716e+007,3.32787,23,3,False,
2094,18.8715,2.55889e+007,2.80988,23,3,False,
2095,210.309,2.29615e+006,3.58766,23,6,False,
2096,135.504,3.56374e+006,4.49247,23,10,True,
2097,59.2369,8.15204e+006,4.38718,23,5,True,
2098,98.2374,4.91565e+006,4.4127,23,16,True,
2173,14.4037,3.35262e+007,3.47599,24,3,False,
2272,34.5381,1.39817e+007,3.42792,24,4,False,
2331,180.446,2.67615e+006,3.69206,24,2,False,
2338,141.021,3.42432e+006,4.02118,24,2,False,
2340,62.6143,7.71231e+006,4.65423,24,2,False,
2343,731.133,660483,3.14137,25,2,False,
2570,40.5302,1.19146e+007,3.3826,26,6,True,
2577,36.616,1.31883e+007,3.53981,26,2,False,
2578,71.3637,6.76676e+006,4.03808,26,8,True,
2579,4791.47,100783,3.96534,26,2,False,
2581,367.757,1.3131e+006,2.9877,27,2,False,
2582,47.1023,1.02522e+007,4.09571,26,2,False,
2583,617.353,782212,2.74675,27,2,False,
2584,707.095,682936,2.77565,27,2,False,
2586,388.26,1.24376e+006,3.33162,27,2,False,
2587,10168,47492.1,2.93446,28,2,False,
2589,479.052,1.00803e+006,2.77625,27,2,False,
2591,14.5836,3.31127e+007,3.05544,28,2,False,
2592,37.3227,1.29385e+007,3.2069,28,4,False,
2594,32.1326,1.50284e+007,3.60766,29,2,False,
2595,84.0087,5.74823e+006,3.69431,28,4,False,
2596,126.761,3.80955e+006,4.62756,28,17,True,
2598,85.7418,5.63204e+006,3.8886,29,6,True,
2601,127.983,3.77317e+006,4.06627,29,3,False,
2602,58.4764,8.25805e+006,4.31338,29,4,False,
2604,519.83,928959,3.2991,30,2,False,
2606,287.405,1.68021e+006,3.12811,30,2,False,
2607,356.595,1.3542e+006,2.97416,30,2,False,
2608,122.434,3.94418e+006,2.81636,30,2,False,
2610,330.626,1.46056e+006,3.02075,30,2,False,
2611,306.976,1.57309e+006,3.0387,30,2,False,
2615,231.905,2.08233e+006,2.92836,30,2,False,
2616,201.042,2.40199e+006,3.40636,30,2,False,
2618,359.516,1.3432e+006,3.32479,30,2,False,
2619,541.326,892071,3.09157,30,2,False,
2621,112.49,4.29284e+006,2.7498,30,2,False,
2622,60.1138,8.03311e+006,2.99153,30,2,False,
2623,434.879,1.11043e+006,2.99582,30,2,False,
2625,319.182,1.51294e+006,3.13185,30,2,False,
2629,277.283,1.74154e+006,2.96733,30,2,False,
2630,179.752,2.68648e+006,2.90985,30,2,False,
2631,470.908,1.02547e+006,2.89679,30,2,False,
2632,434.258,1.11201e+006,3.09545,30,2,False,
2634,153.663,3.14259e+006,3.13268,30,2,False,
2635,618.228,781105,2.76311,30,2,False,
2638,649.614,743366,3.28743,30,2,False,
2640,235.712,2.04869e+006,3.27778,30,2,False,
2643,546.577,883500,2.77328,30,2,False,
2644,685.537,704413,3.20323,30,2,False,
2645,464.517,1.03958e+006,3.13102,30,2,False,
2646,131.702,3.66661e+006,2.92887,30,2,False,
2647,164.998,2.92671e+006,2.70177,30,2,False,
2648,337.702,1.42996e+006,3.46434,30,2,False,
2651,306.953,1.57321e+006,3.55053,30,2,False,
2653,1104.66,437150,2.78098,30,2,False,
2656,559.429,863203,3.47501,30,2,False,
2658,357.251,1.35171e+006,3.06081,30,2,False,
2659,643.948,749907,3.09286,30,2,False,
2660,543.59,888355,2.94753,30,2,False,
2661,22.583,2.13834e+007,2.92632,30,2,False,
2662,458.794,1.05254e+006,3.5387,30,2,False,
2663,370.039,1.305e+006,3.17297,30,2,False,
2664,287.448,1.67996e+006,2.96782,30,2,False,
2666,72.1961,6.68874e+006,2.36811,30,2,False,
2668,17.3864,2.77746e+007,2.98144,30,2,False,
2669,509.124,948495,3.19585,30,2,False,
2673,373.452,1.29307e+006,2.81693,30,2,False,
2674,284.346,1.69829e+006,3.19116,30,2,False,
2676,324.457,1.48833e+006,3.28458,30,2,False,
2678,482.426,1.00099e+006,2.65333,30,2,False,
2679,310.781,1.55383e+006,2.86311,30,2,False,
2682,891.553,541640,3.30331,30,2,False,
2686,958.681,503714,3.10147,30,2,False,
2687,765.751,630624,3.16013,30,2,False,
2688,514.775,938083,2.60313,30,2,False,
2689,109.822,4.39713e+006,3.16537,30,2,False,
2692,414.147,1.16601e+006,2.65869,30,2,False,
2693,873.816,552635,3.04371,30,2,False,
2694,1014.82,475850,2.63847,30,2,False,
2696,896.207,538827,3.0868,30,2,False,
2698,395.106,1.22221e+006,3.27093,30,2,False,
2702,296.158,1.63055e+006,3.01282,30,2,False,
2705,2761.9,174844,3.41516,30,2,False,
2706,627.092,770064,2.94753,30,2,False,
2707,684.921,705047,3.35217,30,2,False,
2708,306.404,1.57603e+006,3.45265,30,2,False,
2709,60.581,7.97116e+006,2.82147,30,2,False,
2710,358.449,1.3472e+006,2.82204,30,2,False,
2711,549.914,878140,3.01936,30,2,False,
2712,200.057,2.41381e+006,2.91348,30,2,False,
2714,514.466,938646,3.27849,30,2,False,
2717,2156.11,223969,3.36542,30,2,False,
2718,361.125,1.33721e+006,3.08288,30,2,False,
2720,677,713295,3.32855,30,2,False,
2721,465.987,1.0363e+006,2.8825,30,2,False,
2722,1384.62,348761,3.24008,30,2,False,
2723,670.212,720520,3.49689,30,2,False,
2724,70.1897,6.87994e+006,3.17457,30,2,False,
2725,91876.6,5255.98,3.25231,30,2,False,
2726,232.446,2.07748e+006,3.35183,30,2,False,
2727,175.104,2.75779e+006,3.33941,30,2,False,
2728,651.05,741727,3.41359,30,2,False,
2729,318.662,1.5154e+006,3.53621,30,2,False,
2730,244.262,1.97698e+006,3.57804,30,2,False,
2731,101.532,4.75613e+006,2.81693,30,2,False,
2732,234.729,2.05727e+006,3.28991,30,2,False,
2733,294.594,1.63921e+006,3.55897,30,2,False,
2734,243.138,1.98612e+006,3.2984,30,2,False,
2738,917.242,526471,2.84445,30,2,False,
2739,335.007,1.44147e+006,3.08113,30,2,False,
2740,173.35,2.78571e+006,3.06437,30,2,False,
2742,318.184,1.51768e+006,3.37132,30,2,False,
2743,331.823,1.4553e+006,3.67724,30,2,False,
2744,331.596,1.45629e+006,3.49487,30,2,False,
2745,794.05,608149,3.6617,30,2,False,
2748,4391.17,109971,3.51717,30,2,False,
2751,4381.03,110225,3.26876,30,2,False,
2752,289.316,1.66911e+006,3.63567,30,2,False,
2753,1307.06,369456,3.3997,30,2,False,
2754,151.873,3.17964e+006,3.39364,30,2,False,
2756,840.613,574463,3.69443,30,2,False,
2757,335.563,1.43908e+006,3.52112,30,2,False,
2758,423.898,1.13919e+006,3.61332,30,2,False,
2759,357.261,1.35168e+006,3.74881,30,2,False,
2763,366.663,1.31702e+006,3.55789,30,2,False,
2764,400.718,1.20509e+006,3.5711,30,2,False,
2765,836.572,577238,3.23259,30,2,False,
2768,66.9257,7.21549e+006,3.26549,30,2,False,
2769,338.031,1.42857e+006,3.05454,30,2,False,
2770,404.804,1.19293e+006,3.21897,30,2,False,
2771,159.043,3.03629e+006,3.65778,30,2,False,
2772,1527.61,316115,3.41891,30,2,False,
2773,1450.68,332878,3.49052,30,2,False,
2774,878.572,549643,3.5668,30,2,False,
2775,3909.51,123520,3.88097,30,2,False,
2776,340.336,1.4189e+006,3.53953,30,2,False,
2777,200.245,2.41155e+006,3.60559,30,2,False,
2782,295.793,1.63256e+006,3.91592,30,2,False,
2783,588.515,820542,3.88136,30,2,False,
2784,59.8793,8.06457e+006,3.1426,30,2,False,
2785,485.136,995393,3.30086,30,2,False,
2786,761.081,634494,3.66023,30,2,False,
2789,222.449,2.17084e+006,3.56761,30,2,False,
2790,413.183,1.16873e+006,3.67579,30,2,False,
2791,198.03,2.43852e+006,3.84841,30,2,False,
2792,115.648,4.1756e+006,4.67658,30,40,True,
2793,230.884,2.09153e+006,3.48236,30,2,False,
2794,194.64,2.48099e+006,3.52027,30,2,False,
2796,546.814,883118,3.4806,30,2,False,
2798,135.121,3.57384e+006,3.4966,30,2,False,
2799,486.863,991863,3.94306,30,2,False,
2800,13.9463,3.46257e+007,3.63943,30,2,False,
2801,35.1651,1.37324e+007,3.30506,30,2,False,
2802,470.661,1.02601e+006,3.76085,30,2,False,
2804,244.945,1.97147e+006,4.09761,30,2,False,
2805,291.144,1.65864e+006,3.96389,30,2,False,
2806,512.527,942196,4.34266,30,2,False,
2808,320.474,1.50684e+006,3.76527,30,2,False,
2809,500.211,965396,3.93005,30,2,False,
2810,106.463,4.53584e+006,3.88117,30,2,False,
2811,486.114,993390,3.74971,30,2,False,
2812,991.978,486806,4.04748,30,2,False,
2813,92.2096,5.23699e+006,3.79569,30,2,False,
2814,451.479,1.0696e+006,3.80336,30,2,False,
2816,17.6598,2.73447e+007,3.74589,30,2,False,
2817,2963.71,162938,3.46404,30,2,False,
2819,89.8445,5.37485e+006,3.8561,30,8,True,
2820,202.698,2.38237e+006,3.80081,30,2,False,
2821,609.997,791645,3.95481,30,2,False,
2825,187.654,2.57336e+006,3.74432,30,2,False,
2826,24.9102,1.93856e+007,3.92235,30,2,False,
2827,138.209,3.49399e+006,3.72544,30,2,False,
2830,720.069,670631,4.07245,30,2,False,
2831,122.103,3.95487e+006,4.03222,30,2,False,
2832,178.79,2.70094e+006,4.38959,30,2,False,
2833,163.667,2.95051e+006,3.41148,17,11,True,
2834,103.771,4.65354e+006,3.81159,19,9,True,
2919,111.436,4.33342e+006,3.43623,31,2,False,
2926,64.4124,7.49702e+006,3.6556,32,7,True,
2928,789.741,611468,3.329,33,3,False,
2930,213.475,2.26209e+006,3.20786,32,2,False,
2931,219.497,2.20003e+006,3.0907,32,2,False,
2938,31.0601,1.55473e+007,3.30062,33,3,False,
2940,33.1884,1.45503e+007,2.76131,33,2,False,
2941,69.6874,6.92953e+006,3.41359,33,2,False,
2942,75.956,6.35765e+006,2.90933,34,2,False,
2944,204.806,2.35784e+006,2.93026,34,15,True,
2945,1477.53,326829,3.72567,34,2,False,
2946,96.002,5.03012e+006,4.18461,34,4,False,
3136,446.856,1.08066e+006,3.39715,35,2,False,
3146,14.4385,3.34454e+007,3.27694,35,3,False,
3164,215.224,2.24371e+006,3.99651,35,3,False,
3171,86.4322,5.58705e+006,3.879,35,3,False,
3173,102.028,4.73301e+006,3.4466,36,2,False,
3174,56.0969,8.60834e+006,3.90335,36,5,True,
3176,27.8361,1.7348e+007,4.04864,36,2,False,
3355,17.3314,2.78628e+007,2.97416,37,2,False,
3419,90.6546,5.32683e+006,3.89905,37,7,True,
3441,440.821,1.09546e+006,3.96949,37,2,False,
3446,26.4743,1.82404e+007,2.69214,39,2,False,
3449,46.7489,1.03297e+007,3.60766,39,2,False,
3450,54.2312,8.90448e+006,4.13045,39,2,False,
3451,66.6199,7.2486e+006,4.33731,39,11,True,
3515,731.26,660369,2.95152,41,2,False,
3520,14.1417,3.41473e+007,2.89784,40,2,False,
3632,28.914,1.67013e+007,3.18092,40,2,False,
3668,185.437,2.60413e+006,3.75306,40,2,False,
3671,26.3552,1.83228e+007,3.351,40,4,False,
3684,2394.66,201658,3.56761,40,2,False,
3693,198.585,2.43171e+006,4.57459,40,9,False,
3694,702.524,687381,3.08375,41,2,False,
3697,250.238,1.92977e+006,4.20883,41,4,False,
3698,154.849,3.11853e+006,4.45499,41,5,False,
3701,65.5457,7.3674e+006,4.11206,42,4,False,
3702,169.165,2.85461e+006,4.12523,42,5,False,
3703,80.4798,6.00028e+006,4.62142,42,4,False,
3888,50.862,9.49434e+006,3.22681,43,3,False,
3896,271.153,1.78092e+006,3.64716,48,2,False,
3936,268.744,1.79688e+006,4.02221,44,2,False,
3937,49.7571,9.70516e+006,3.25084,44,2,False,
3999,329.885,1.46385e+006,3.3723,46,2,False,
4189,142.461,3.38971e+006,3.59832,45,4,False,
4196,760.274,635167,3.60516,45,3,False,
4199,55.0534,8.77151e+006,3.42109,45,2,False,
4207,42.2648,1.14256e+007,3.88215,45,2,False,
4208,4241.13,113861,4.4551,45,2,False,
4210,150.449,3.20974e+006,3.42699,46,2,False,
4211,68.9919,6.99939e+006,4.34624,46,2,False,
4212,128.449,3.75948e+006,4.21609,48,2,False,
4275,50.5632,9.55044e+006,2.82825,47,2,False,
4379,58.0914,8.31278e+006,3.62151,47,4,False,
4442,87.5513,5.51563e+006,3.87083,47,3,False,
4447,89.2684,5.40954e+006,3.58493,47,4,False,
4459,136.314,3.54257e+006,3.61512,47,3,False,
4462,18.9797,2.5443e+007,3.73526,47,4,False,
4465,102.534,4.70967e+006,4.49747,47,3,False,
4466,102.437,4.71411e+006,4.1616,47,6,True,
4467,122.285,3.94897e+006,4.86481,47,6,True,
4472,24.5234,1.96915e+007,3.41579,48,2,False,
4473,184.716,2.61428e+006,3.46225,52,2,False,
4474,140.242,3.44334e+006,3.06571,48,2,False,
4477,28.7206,1.68137e+007,3.74567,48,2,False,
4691,353.389,1.36649e+006,2.95152,49,2,False,
4710,481.698,1.0025e+006,4.04094,49,5,False,
4711,106.507,4.53401e+006,4.04859,49,3,False,
4714,54.4094,8.87532e+006,3.81468,43,5,True,
4715,472.562,1.02188e+006,4.77416,46,2,False,
4716,179.331,2.6928e+006,2.85364,51,3,False,
4717,159.062,3.03594e+006,4.22421,51,4,False,
4718,48.1025,1.0039e+007,4.14398,51,2,False,
4719,182.647,2.64391e+006,3.81398,51,7,False,
4720,94.3231,5.11965e+006,3.78125,51,4,False,
4721,40.2696,1.19917e+007,4.04331,51,2,False,
4722,50.2839,9.6035e+006,4.4875,51,4,False,
4921,15.8802,3.0409e+007,3.01173,52,3,False,
4956,355.9,1.35684e+006,3.92008,52,2,False,
4968,28.8903,1.6715e+007,4.00082,52,3,False,
4971,101.404,4.76213e+006,4.09133,52,25,True,
4974,25.0951,1.92428e+007,3.37296,53,4,False,
5083,120.762,3.99877e+006,2.83106,54,3,False,
5214,65.9353,7.32386e+006,3.82749,54,2,False,
5225,84.9683,5.68331e+006,4.53606,54,20,True,
5227,44.6946,1.08045e+007,4.08166,54,2,False,
5228,453.828,1.06406e+006,3.16657,50,2,False,
5229,265.959,1.8157e+006,3.47678,48,2,False,
5230,128.52,3.75741e+006,4.72102,55,61,True,
5231,199.275,2.4233e+006,4.0462,56,6,False,
5232,247.908,1.94791e+006,3.41018,56,7,False,
5233,184.052,2.62372e+006,3.26694,56,2,False,
5234,21.5786,2.23787e+007,3.36722,56,4,False,
5235,38.8183,1.244e+007,3.32204,56,2,False,
5237,200.393,2.40977e+006,4.005,56,2,False,
5238,137.825,3.50371e+006,4.16187,56,4,False,
5239,422.21,1.14375e+006,3.39588,56,2,False,
5240,132.251,3.65139e+006,3.72544,56,4,False,
5241,20.0727,2.40576e+007,3.84128,56,2,False,
5243,219.282,2.2022e+006,4.40977,56,4,False,
5329,22.0226,2.19275e+007,2.86528,57,2,False,
5472,64.1416,7.52867e+006,3.33586,57,4,False,
5493,248.718,1.94156e+006,3.81979,57,2,False,
5495,147.663,3.27028e+006,4.51124,57,5,False,
5497,25.0799,1.92545e+007,2.97465,58,4,False,
5499,531.745,908145,3.76681,60,2,False,
5731,23.3772,2.06569e+007,3.36344,59,3,False,
5745,227.876,2.11914e+006,4.50326,59,8,False,
5748,15.8959,3.03789e+007,3.55707,60,2,False,
5751,190.509,2.53479e+006,3.06674,60,6,False,
5752,80.3803,6.0077e+006,3.55653,60,5,True,
5829,13.5233,3.57089e+007,3.08578,61,3,False,
5971,128.121,3.7691e+006,3.94018,61,9,True,
5994,44.8107,1.07765e+007,3.00058,61,2,False,
6015,34.5858,1.39624e+007,3.91926,61,3,False,
6016,61.504,7.85154e+006,4.34204,62,2,False,
6017,168.309,2.86914e+006,4.57685,61,12,True,
6021,27.1506,1.77861e+007,3.8923,62,2,False,
6022,145.465,3.31971e+006,3.68683,58,2,False,
6180,704.227,685718,2.91761,63,2,False,
6226,340.962,1.41629e+006,3.3505,63,2,False,
6251,71.8787,6.71828e+006,3.1935,63,2,False,
6254,349.869,1.38023e+006,3.87092,63,7,False,
6258,37.7954,1.27767e+007,3.5719,63,8,True,
6284,83.8857,5.75665e+006,4.48597,63,7,True,
6286,163.575,2.95217e+006,3.56788,65,2,False,
6292,27.5465,1.75304e+007,3.65219,65,3,False,
6293,13.8843,3.47805e+007,2.9824,65,2,False,
6295,94.0091,5.13675e+006,4.07795,65,7,True,
6296,1243.47,388350,4.4218,65,2,False,
6380,70.0217,6.89645e+006,3.07234,66,2,False,
6470,158.553,3.04568e+006,3.17218,66,2,False,
6507,17.138,2.81773e+007,3.36722,66,4,False,
6532,243.713,1.98143e+006,3.69916,66,2,False,
6547,261.969,1.84336e+006,4.35374,66,2,False,
6548,252.612,1.91163e+006,3.14021,67,5,False,
6551,818.833,589743,3.15038,67,2,False,
6553,21.4111,2.25538e+007,3.03413,68,2,False,
6555,66.7028,7.23959e+006,4.4633,68,6,True,
6556,168.938,2.85845e+006,4.66413,68,14,True,
6608,19.4106,2.48782e+007,3.0001,69,2,False,
6639,78.696,6.13628e+006,2.93446,69,2,False,
6789,150.792,3.20243e+006,3.70409,69,2,False,
6791,18.9519,2.54803e+007,2.75648,70,2,False,
6792,21.8244,2.21266e+007,3.52645,70,2,False,
6793,73.4229,6.57699e+006,3.31929,70,2,False,
6795,103.715,4.65606e+006,3.64343,70,6,True,
6861,12.6698,3.81143e+007,2.8825,71,2,False,
7005,31.8956,1.51401e+007,2.91141,71,2,False,
7031,380.643,1.26864e+006,3.65827,71,2,False,
7035,134.387,3.59337e+006,2.83666,72,2,False,
7042,262.184,1.84184e+006,3.63366,72,2,False,
7043,106.819,4.52075e+006,3.33761,72,3,False,
7044,113.259,4.26369e+006,2.94001,72,2,False,
7046,215.269,2.24324e+006,2.89311,73,2,False,
7047,171.042,2.82329e+006,2.83945,73,2,False,
7049,110.508,4.36981e+006,4.87452,73,61,True,
7051,40.7564,1.18485e+007,3.47147,74,2,False,
7053,412.891,1.16956e+006,4.44565,74,2,False,
7280,32.1232,1.50328e+007,3.72353,75,3,False,
7291,64.2378,7.5174e+006,3.92027,75,3,False,
7298,26.6599,1.81134e+007,3.77711,75,3,False,
7300,132.82,3.63576e+006,4.38667,75,3,False,
7302,90.91,5.31186e+006,3.03642,76,2,False,
7470,153.838,3.13903e+006,3.18408,77,2,False,
7535,43.9718,1.09821e+007,3.18985,77,3,False,
7536,60.2566,8.01408e+006,3.8504,77,5,True,
7539,18.4147,2.62237e+007,4.04925,77,3,False,
7540,280.246,1.72313e+006,4.10218,77,5,False,
7542,98.6838,4.89342e+006,4.29283,77,8,True,
7547,75.4987,6.39615e+006,2.57234,78,3,False,
7548,158.524,3.04623e+006,4.46866,78,12,True,
7688,192.207,2.5124e+006,3.00719,79,2,False,
7771,31.3426,1.54072e+007,3.08462,79,2,False,
7779,80.5185,5.99739e+006,4.48358,89,3,False,
7803,40.0603,1.20543e+007,4.07359,79,2,False,
7804,88.5193,5.45532e+006,4.78741,79,69,True,
7805,87.7961,5.50026e+006,4.33133,80,2,False,
7808,40.9465,1.17935e+007,3.60014,80,3,False,
8037,52.3015,9.23303e+006,3.32444,81,2,False,
8054,101.88,4.73988e+006,3.95762,81,7,True,
8055,174.242,2.77143e+006,4.71911,81,7,False,
8057,867.089,556922,2.97999,82,2,False,
8059,164.747,2.93117e+006,3.23071,82,2,False,
8060,136.785,3.53036e+006,3.45836,82,2,False,
8061,401.437,1.20293e+006,2.80259,82,2,False,
8062,194.766,2.47939e+006,3.62481,82,2,False,
8064,154.265,3.13034e+006,4.06746,83,20,True,
8065,84.4703,5.71682e+006,4.45947,83,18,True,
8275,37.7306,1.27987e+007,3.25525,84,4,False,
8285,103.74,4.6549e+006,3.98274,84,10,True,
8295,513.812,939840,3.74274,84,2,False,
8299,471.792,1.02355e+006,3.92115,84,3,False,
8300,232.512,2.07688e+006,2.72327,85,2,False,
8301,13.0381,3.70377e+007,2.97416,86,2,False,
8302,18.8274,2.56488e+007,3.18052,86,2,False,
8303,8.92171,5.41265e+007,3.10104,86,2,False,
8304,97.4364,4.95607e+006,3.11495,86,3,False,
8305,1130.81,427041,3.32855,86,2,False,
8402,162.731,2.96748e+006,2.72139,87,4,False,
8526,16.9798,2.84397e+007,3.42689,87,3,False,
