Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
168,202.433,2.30985e+006,3.35342,20,9,False,
169,250.358,1.86769e+006,5.1865,20,2,False,
170,56.2644,8.3106e+006,4.39117,20,6,True,
171,13494.8,34649.6,3.87635,15,2,False,
178,104.737,4.46441e+006,2.98067,21,3,False,
180,191.545,2.44116e+006,3.07614,22,4,False,
182,160.243,2.91801e+006,2.59121,22,2,False,
183,160.681,2.91005e+006,3.75032,22,7,False,
184,80.9209,5.77837e+006,3.43675,22,3,False,
185,191.697,2.43922e+006,3.53938,22,4,False,
186,76.1387,6.1413e+006,3.14401,22,15,True,
187,107.464,4.35112e+006,4.15265,22,10,True,
188,145.076,3.22307e+006,4.31033,22,4,False,
189,167.661,2.78891e+006,5.24868,22,24,True,
192,61.7406,7.57347e+006,2.76976,23,2,False,
194,74.5186,6.27482e+006,3.97425,23,3,False,
196,276.68,1.69e+006,2.66624,24,5,False,
198,55.5202,8.42199e+006,2.59802,24,2,False,
199,152.615,3.06386e+006,3.8534,24,2,False,
200,55.0604,8.49232e+006,3.41659,24,3,False,
203,64.823,7.21334e+006,2.71734,25,3,False,
206,87.5729,5.33945e+006,3.91752,25,21,True,
209,125.217,3.73425e+006,2.96712,25,5,False,
210,121.572,3.84621e+006,3.87104,25,2,False,
212,51.2393,9.12562e+006,3.27688,25,5,True,
213,211.954,2.2061e+006,3.35101,26,3,False,
214,143.626,3.25562e+006,3.29083,27,2,False,
218,148.604,3.14655e+006,3.96772,27,4,False,
219,162,2.88636e+006,2.66751,27,2,False,
223,89.4193,5.22919e+006,2.97386,27,5,True,
224,130.857,3.57329e+006,3.66116,27,5,False,
225,82.6061,5.66049e+006,3.62376,27,7,True,
226,445.828,1.04881e+006,3.10803,27,2,False,
229,41.0489,1.13911e+007,3.47889,28,3,False,
230,148.146,3.15628e+006,3.02121,28,8,True,
233,99.0007,4.7231e+006,3.73583,28,3,False,
234,106.011,4.41076e+006,2.966,29,5,True,
235,77.5088,6.03274e+006,3.18842,29,3,False,
236,216.894,2.15584e+006,3.05642,29,13,True,
237,83.675,5.58818e+006,3.22884,29,4,False,
239,178.539,2.61898e+006,3.57247,29,6,False,
240,72.0764,6.48743e+006,4.02896,29,2,False,
241,470.451,993920,3.30029,30,5,False,
242,100.946,4.63209e+006,2.96637,30,2,False,
243,89.1263,5.24639e+006,2.98006,30,3,False,
244,75.0783,6.22804e+006,2.88621,30,3,False,
245,51.9121,9.00735e+006,3.27301,30,3,False,
247,591.807,790106,4.88861,30,3,False,
248,143.916,3.24906e+006,3.16546,31,4,False,
249,73.9821,6.32032e+006,3.37137,31,4,False,
250,134.445,3.47794e+006,4.03312,31,19,True,
251,98.6817,4.73837e+006,3.70092,31,4,False,
252,138.714,3.37091e+006,5.40197,31,23,True,
256,86.4928,5.40612e+006,2.72892,32,6,True,
258,144.931,3.22629e+006,3.30432,33,18,True,
261,50.469,9.26491e+006,2.35655,33,2,False,
262,161.428,2.89658e+006,4.37994,33,18,True,
263,114.079,4.09882e+006,3.03094,50,2,False,
264,63.0266,7.41894e+006,2.66709,34,3,False,
267,109.505,4.27003e+006,5.13693,34,17,True,
269,46.9478,9.95979e+006,3.18641,35,2,False,
272,184.648,2.53234e+006,5.85398,35,45,True,
273,41.7341,1.1204e+007,3.08034,36,4,False,
274,123.678,3.78071e+006,2.79349,36,2,False,
280,157.166,2.97513e+006,3.37356,36,4,False,
281,1006.88,464395,3.91018,36,4,False,
282,90.921,5.14282e+006,4.20342,36,19,True,
283,482.627,968845,2.51206,37,3,False,
287,258.107,1.81162e+006,3.50092,38,8,False,
293,175.453,2.66505e+006,2.72175,39,2,False,
296,178.163,2.62451e+006,2.74194,39,4,False,
297,231.282,2.02173e+006,3.06896,39,8,False,
298,56.3153,8.30308e+006,2.78,39,4,False,
299,132.3,3.53431e+006,4.98461,39,22,True,
300,460.76,1.01483e+006,3.83819,40,6,False,
301,37.4891,1.24727e+007,2.69005,40,2,False,
303,43.8043,1.06745e+007,3.26049,40,3,False,
307,276.749,1.68959e+006,3.11518,41,5,False,
308,24.1565,1.93567e+007,3.03942,41,3,False,
310,567.396,824099,3.38165,41,3,False,
311,119.128,3.92512e+006,4.02679,41,3,False,
313,104.602,4.47018e+006,3.28913,42,4,False,
314,124.63,3.75182e+006,3.56423,42,6,True,
315,19364.6,24146.7,2.88723,42,2,False,
316,136.428,3.42737e+006,3.19092,42,2,False,
318,838.985,557329,3.55853,42,2,False,
320,66.1184,7.07202e+006,3.14642,43,4,False,
323,136.353,3.42926e+006,3.41099,43,6,False,
324,87.0179,5.3735e+006,2.99872,44,2,False,
328,88.5524,5.28038e+006,3.26793,44,3,False,
331,47.7431,9.79388e+006,3.86838,44,4,False,
338,146.657,3.18834e+006,3.39153,45,2,False,
339,179.643,2.60289e+006,2.64639,45,4,False,
340,77.0082,6.07196e+006,3.18892,45,6,True,
341,98.4492,4.74956e+006,3.12661,45,4,False,
344,239.994,1.94834e+006,3.11047,46,2,False,
348,130.162,3.59237e+006,2.81449,46,2,False,
349,92.4662,5.05688e+006,2.87598,47,4,False,
350,55.9775,8.3532e+006,2.64315,47,2,False,
352,53.3092,8.7713e+006,3.0613,47,2,False,
355,2378.51,196590,2.76633,48,2,False,
356,120.828,3.86989e+006,3.61961,48,15,True,
357,43.6534,1.07114e+007,2.6522,48,2,False,
360,93.0937,5.02279e+006,2.75072,48,4,False,
361,128.471,3.63967e+006,3.20237,48,3,False,
364,121.739,3.84092e+006,5.56033,48,34,True,
366,490.515,953265,2.9563,49,3,False,
367,111.599,4.1899e+006,2.98314,49,3,False,
368,335.01,1.39575e+006,3.25628,49,2,False,
369,107.15,4.3639e+006,3.34373,49,2,False,
370,75.0026,6.23432e+006,3.12206,49,9,True,
371,552.531,846271,3.22631,49,4,False,
373,110.522,4.23074e+006,3.46263,49,3,False,
374,246.356,1.89803e+006,3.52019,49,5,False,
375,74.7937,6.25174e+006,3.97013,49,2,False,
376,145.526,3.21311e+006,3.49209,49,7,True,
377,129.515,3.61033e+006,3.3595,49,3,False,
383,96.1337,4.86396e+006,3.57826,50,6,True,
384,133.823,3.49408e+006,3.83183,50,7,True,
385,136.492,3.42577e+006,4.06811,50,2,False,
386,120.466,3.88152e+006,2.93585,51,2,False,
390,160.238,2.9181e+006,3.78162,52,2,False,
391,139.992,3.34013e+006,3.36576,51,7,True,
394,88.6629,5.2738e+006,3.27467,52,5,True,
399,218.842,2.13666e+006,4.10579,52,2,False,
400,132.88,3.5189e+006,3.09542,34,16,True,
401,71.6704,6.52418e+006,3.15268,53,3,False,
403,267.166,1.75019e+006,2.89533,53,2,False,
404,170.679,2.73959e+006,4.84318,53,22,True,
406,600.691,778422,3.82951,53,4,False,
407,138.049,3.38714e+006,4.21476,53,10,True,
409,1390.42,336294,2.61951,54,2,False,
410,79.8448,5.85624e+006,2.97386,54,2,False,
413,168.116,2.78136e+006,3.84797,54,9,True,
415,177.742,2.63073e+006,2.25474,55,2,False,
416,192.7,2.42653e+006,3.6239,59,2,False,
417,60.7899,7.69191e+006,2.84888,55,2,False,
421,51.3141,9.11233e+006,3.53647,55,2,False,
422,168.147,2.78084e+006,3.45274,55,10,True,
423,34.577,1.35232e+007,3.82036,55,2,False,
424,249.272,1.87582e+006,3.16431,66,2,False,
427,130.662,3.57862e+006,3.13379,56,2,False,
428,62.3528,7.49911e+006,4.42294,56,4,False,
429,121.772,3.83988e+006,3.55311,57,24,True,
430,222.067,2.10563e+006,3.15501,60,2,False,
433,246.062,1.90029e+006,3.40313,57,2,False,
434,230.748,2.02641e+006,4.13278,57,8,False,
435,66.7316,7.00703e+006,3.3019,58,5,True,
438,50.0236,9.34741e+006,3.34599,58,4,False,
439,188.714,2.47777e+006,2.99325,58,2,False,
440,261.457,1.7884e+006,3.01853,58,2,False,
442,53.6025,8.7233e+006,2.47077,58,2,False,
443,89.2231,5.24069e+006,3.08661,58,8,True,
444,49.7541,9.39804e+006,3.30365,58,2,False,
445,83.0311,5.63151e+006,4.17839,58,4,False,
447,194.312,2.40639e+006,3.7025,59,5,False,
448,32.8421,1.42375e+007,2.84465,59,2,False,
449,123.432,3.78825e+006,3.26468,59,2,False,
452,92.8384,5.03661e+006,2.99963,59,12,True,
453,292.949,1.59615e+006,3.89699,59,7,False,
455,99.4851,4.70011e+006,3.74038,59,10,True,
456,93.4079,5.0059e+006,3.26273,59,5,True,
458,104.917,4.45678e+006,4.12045,20,37,True,
459,38.3797,1.21833e+007,2.77091,61,2,False,
462,110.986,4.21305e+006,4.02815,60,4,False,
464,64.8625,7.20896e+006,2.67968,61,3,False,
465,49.9495,9.36127e+006,2.39054,61,2,False,
466,208.744,2.24002e+006,3.0876,61,5,False,
468,137.977,3.38891e+006,4.16775,61,16,True,
469,47.3482,9.87557e+006,2.73011,55,4,False,
473,94.8118,4.93178e+006,3.45574,62,2,False,
474,475.944,982450,3.17998,62,4,False,
475,168.816,2.76982e+006,3.86799,66,2,False,
476,77.5424,6.03013e+006,2.99416,57,3,False,
478,61.4933,7.60393e+006,2.31057,63,3,False,
480,115.216,4.05838e+006,3.73031,63,6,True,
481,445.222,1.05024e+006,4.40894,63,2,False,
482,149.708,3.12335e+006,4.04122,63,2,False,
484,93.4901,5.0015e+006,2.91174,64,10,True,
485,106.01,4.41083e+006,3.7526,64,11,True,
490,117.494,3.9797e+006,3.26782,64,4,False,
493,83.4658,5.60218e+006,5.43663,64,14,True,
494,162.348,2.88017e+006,5.62076,64,3,False,
500,131.7,3.55043e+006,3.2636,65,9,True,
501,134.706,3.4712e+006,3.89672,65,14,True,
503,126.321,3.70161e+006,3.12892,66,19,True,
507,130.081,3.59462e+006,3.48524,66,3,False,
508,79.4603,5.88458e+006,4.26932,66,2,False,
510,52.8593,8.84594e+006,4.10495,66,5,True,
516,64.149,7.28913e+006,2.41366,67,2,False,
518,50.1977,9.31499e+006,2.72054,67,2,False,
519,266.062,1.75745e+006,5.54024,67,2,False,
520,60.058,7.78565e+006,2.85625,68,2,False,
521,195.921,2.38662e+006,4.57694,55,11,True,
522,356.517,1.31155e+006,3.66327,62,4,False,
523,189.612,2.46604e+006,3.05501,69,3,False,
526,86.1716,5.42627e+006,3.59641,69,7,True,
527,105.865,4.41686e+006,3.47739,69,2,False,
528,55.1985,8.47108e+006,3.50023,69,2,False,
529,521.812,896090,3.90811,70,3,False,
532,61.3536,7.62124e+006,3.26538,70,4,False,
533,370.972,1.26045e+006,2.97293,70,2,False,
534,155.453,3.00793e+006,3.7034,70,4,False,
536,172.998,2.70287e+006,3.26654,70,9,True,
538,58.8249,7.94886e+006,3.06428,71,4,False,
539,77.5782,6.02735e+006,3.82962,71,11,True,
540,132.127,3.53895e+006,3.79268,72,8,True,
541,184.65,2.53231e+006,3.02623,72,6,False,
542,91.5622,5.10681e+006,3.91274,72,16,True,
546,47.8927,9.76329e+006,3.17504,73,2,False,
547,203.813,2.29421e+006,5.78911,73,10,True,
550,172.136,2.7164e+006,5.82469,74,100,True,
552,82.7938,5.64766e+006,2.33028,75,2,False,
556,85.1699,5.49009e+006,3.46529,75,3,False,
558,209.483,2.23212e+006,3.54212,76,6,False,
559,1271.88,367637,3.00416,76,2,False,
562,200.039,2.33749e+006,4.32416,77,13,True,
564,163.804,2.85457e+006,3.93339,77,13,True,
566,89.387,5.23108e+006,2.76671,78,3,False,
567,124.573,3.75354e+006,2.66286,78,3,False,
568,109.144,4.28416e+006,4.29536,78,12,True,
569,48.4044,9.66008e+006,5.45304,78,6,True,
572,98.0245,4.77014e+006,3.05358,79,2,False,
573,742.575,629688,3.20286,79,3,False,
580,76.8518,6.08431e+006,4.05386,80,12,True,
581,142.042,3.29191e+006,2.94007,80,11,True,
582,114.95,4.06779e+006,3.41978,80,6,True,
583,137.458,3.4017e+006,4.31184,80,17,True,
585,525.075,890522,3.23425,81,2,False,
586,222.005,2.10622e+006,3.60739,81,11,True,
587,267.414,1.74857e+006,3.68067,81,2,False,
588,1369.99,341310,3.08159,81,2,False,
589,231.02,2.02403e+006,3.59476,81,6,False,
590,139.622,3.34897e+006,3.35079,118,2,False,
591,134.962,3.46461e+006,3.32946,82,5,False,
592,140.387,3.33073e+006,4.00619,82,18,True,
595,144.631,3.233e+006,2.7766,82,4,False,
596,1731.98,269974,2.86357,82,2,False,
599,238.651,1.95931e+006,4.12357,83,6,False,
600,92.4629,5.05706e+006,4.94152,83,34,True,
602,174.202,2.68418e+006,3.6331,83,2,False,
603,88.1236,5.30607e+006,4.16275,83,2,False,
605,153.006,3.05602e+006,4.56789,84,8,True,
606,108.438,4.31206e+006,2.9905,84,4,False,
607,30.9749,1.50958e+007,2.6637,84,3,False,
608,201.76,2.31756e+006,4.72601,84,10,True,
610,186.762,2.50368e+006,2.59802,85,2,False,
614,109.829,4.25742e+006,3.27578,86,2,False,
619,94.8521,4.92968e+006,2.91365,87,6,True,
620,79.4654,5.88421e+006,3.7759,87,11,True,
621,225.91,2.06981e+006,2.92318,87,4,False,
622,25.3447,1.84493e+007,4.19461,87,2,False,
623,271.27,1.72371e+006,3.69104,87,3,False,
626,98.5905,4.74276e+006,3.18123,87,7,True,
627,160.547,2.91249e+006,4.06624,87,8,True,
628,261.483,1.78823e+006,2.54933,88,2,False,
631,328.009,1.42554e+006,3.00748,89,6,False,
632,398.036,1.17474e+006,2.84641,89,6,False,
633,72.1446,6.4813e+006,3.14888,89,7,True,
634,162.092,2.88472e+006,3.86859,89,27,True,
639,96.7581,4.83257e+006,3.83428,89,15,True,
642,68.9736,6.77927e+006,3.82599,89,16,True,
643,91.8428,5.0912e+006,4.85771,89,8,True,
646,192.378,2.43058e+006,2.96009,90,3,False,
647,236.807,1.97457e+006,3.45401,90,2,False,
648,97.4593,4.79781e+006,2.98499,90,5,True,
651,41.933,1.11509e+007,3.61951,91,2,False,
652,126.343,3.70095e+006,2.87701,91,2,False,
653,54.4451,8.5883e+006,2.68882,91,3,False,
654,127.491,3.66764e+006,5.97206,91,100,True,
655,208.501,2.24263e+006,4.59395,91,7,False,
656,56.5815,8.26402e+006,3.00352,92,7,True,
658,114.415,4.0868e+006,3.08993,92,2,False,
660,200.37,2.33364e+006,2.48456,92,2,False,
662,228.643,2.04507e+006,3.9419,92,12,True,
663,151.67,3.08295e+006,3.03446,92,6,False,
665,40.1489,1.16464e+007,3.4706,93,2,False,
666,159.857,2.92505e+006,4.04406,93,7,False,
667,111.658,4.18769e+006,4.44535,93,2,False,
669,66.6541,7.01518e+006,2.47845,94,2,False,
670,110.416,4.23481e+006,3.54577,94,5,False,
672,182.085,2.56798e+006,3.01853,94,2,False,
674,169.698,2.75543e+006,3.19317,95,2,False,
675,155.348,3.00996e+006,3.56876,95,9,True,
676,301.887,1.54889e+006,3.13379,95,2,False,
677,177.804,2.62982e+006,5.27344,95,26,True,
678,1997.75,234059,3.09159,96,2,False,
679,264.401,1.76849e+006,2.71754,96,4,False,
686,181.645,2.5742e+006,5.637,96,36,True,
687,150.87,3.09929e+006,5.16932,96,17,True,
688,38.0305,1.22951e+007,3.2445,97,3,False,
692,67.291,6.94879e+006,2.65262,97,3,False,
693,93.8393,4.98289e+006,2.79684,97,2,False,
697,201.597,2.31943e+006,3.33233,98,5,False,
698,63.9124,7.31612e+006,3.65098,98,5,True,
699,111.822,4.18155e+006,3.99763,98,6,True,
700,146.818,3.18484e+006,4.41573,98,15,True,
702,1043.2,448226,2.96166,102,2,False,
703,31.5881,1.48027e+007,3.23676,99,4,False,
707,91.081,5.13379e+006,2.39471,100,4,False,
709,202.693,2.3069e+006,3.27094,100,2,False,
712,1720.78,271731,2.72892,101,2,False,
713,241.136,1.93912e+006,3.76415,101,3,False,
715,97.8633,4.778e+006,3.10585,101,3,False,
716,38.7713,1.20602e+007,3.04174,101,3,False,
717,112.942,4.14009e+006,3.32903,101,6,True,
718,114.814,4.07261e+006,3.59234,101,11,True,
719,143.336,3.26221e+006,4.6056,101,21,True,
722,442.635,1.05638e+006,2.53834,102,3,False,
723,57.6976,8.10416e+006,3.65248,102,9,True,
724,401.481,1.16466e+006,3.56716,103,3,False,
726,155.654,3.00404e+006,4.4068,103,6,False,
727,144.632,3.23297e+006,4.8479,104,27,True,
728,94.209,4.96333e+006,2.64185,105,2,False,
729,433.081,1.07968e+006,2.99508,104,2,False,
730,317.345,1.47345e+006,3.02417,104,3,False,
732,116.056,4.02901e+006,4.79448,104,36,True,
733,437.688,1.06832e+006,3.13854,99,3,False,
734,153.115,3.05386e+006,3.34599,109,4,False,
736,93.8847,4.98048e+006,3.31664,105,4,False,
737,227.222,2.05786e+006,3.54071,120,2,False,
740,115.343,4.05391e+006,2.99963,106,2,False,
741,187.009,2.50036e+006,2.94068,106,2,False,
742,69.4145,6.73621e+006,2.57698,106,3,False,
743,129.971,3.59766e+006,2.60613,106,2,False,
747,204.521,2.28627e+006,2.66243,107,2,False,
748,158.706,2.94627e+006,2.6637,107,2,False,
749,251.084,1.86229e+006,2.30512,107,2,False,
750,68.3497,6.84115e+006,3.00447,107,3,False,
752,152.861,3.05893e+006,4.95905,107,28,True,
753,60.0418,7.78775e+006,3.97793,107,8,True,
755,19235.4,24308.9,2.931,108,2,False,
759,152.664,3.06287e+006,4.03693,108,6,False,
760,132.671,3.52443e+006,4.2316,108,4,False,
761,61.1718,7.6439e+006,3.50416,109,13,True,
763,151.503,3.08634e+006,3.61195,109,5,False,
766,1090.19,428907,3.86008,109,3,False,
770,69.0166,6.77505e+006,4.024,110,13,True,
772,84.0784,5.56137e+006,4.96435,110,13,True,
773,68.7394,6.80237e+006,2.83362,111,6,True,
774,165.573,2.82407e+006,2.85226,111,5,False,
776,48.3289,9.67517e+006,2.79238,112,2,False,
777,69.7631,6.70255e+006,2.62745,112,3,False,
779,700.252,667746,2.92937,113,3,False,
782,103.179,4.53183e+006,2.69191,113,8,True,
784,1004.89,465315,3.59526,113,2,False,
785,79.8993,5.85225e+006,3.92693,113,5,True,
786,136.426,3.42743e+006,3.59326,107,2,False,
787,127.533,3.66642e+006,2.85835,105,2,False,
788,39.7505,1.17631e+007,3.99864,116,2,False,
790,118.612,3.94219e+006,6.01293,114,21,True,
792,303.08,1.5428e+006,2.72534,115,2,False,
793,2250.45,207777,2.82428,115,2,False,
794,60.7227,7.70043e+006,2.85625,115,2,False,
795,148.773,3.14299e+006,5.35761,115,41,True,
797,117.083,3.99368e+006,3.25431,116,5,False,
799,876.507,533471,2.98591,116,2,False,
802,129.954,3.59812e+006,3.28265,116,2,False,
803,96.1145,4.86493e+006,4.56246,116,7,True,
804,74.5654,6.27088e+006,4.75243,116,10,True,
805,354.198,1.32014e+006,4.02972,116,6,False,
806,140.011,3.33968e+006,2.98683,117,2,False,
807,101.751,4.59546e+006,4.09209,117,19,True,
808,85.8807,5.44466e+006,3.57439,117,21,True,
810,125.274,3.73253e+006,3.74852,117,6,True,
812,197.598,2.36638e+006,2.48759,118,2,False,
813,95.7091,4.88554e+006,3.57699,118,13,True,
818,187.175,2.49814e+006,4.86674,118,13,True,
820,91.7443,5.09667e+006,3.52847,114,2,False,
823,379.226,1.23301e+006,3.18942,119,2,False,
824,73.0746,6.39881e+006,3.96094,119,7,True,
825,56.7554,8.23871e+006,3.32071,119,3,False,
827,33.1906,1.4088e+007,2.91761,120,3,False,
828,205.063,2.28023e+006,3.09407,128,2,False,
829,448.217,1.04322e+006,2.93682,120,4,False,
830,160.377,2.91556e+006,4.7441,81,37,True,
832,96.4227,4.84938e+006,2.84994,121,2,False,
834,316.031,1.47957e+006,2.54361,121,2,False,
837,160.662,2.91039e+006,3.43848,121,7,False,
838,302.058,1.54802e+006,4.32806,121,5,False,
840,675.134,692589,2.90836,122,2,False,
842,175.911,2.6581e+006,4.52545,122,7,False,
844,84.5605,5.52966e+006,3.94616,105,15,True,
845,108.123,4.32463e+006,4.34184,123,18,True,
849,315.989,1.47977e+006,3.77537,123,2,False,
850,154.962,3.01746e+006,4.2293,123,6,False,
851,69.0318,6.77355e+006,4.75727,123,8,True,
853,171.749,2.72253e+006,2.71693,124,2,False,
854,191.748,2.43857e+006,4.01156,124,7,False,
856,176.725,2.64586e+006,4.75564,124,17,True,
860,99.1298,4.71695e+006,2.78902,125,2,False,
861,223.728,2.08999e+006,3.21196,125,6,False,
863,271.904,1.71969e+006,3.42177,125,3,False,
865,88963.6,5255.98,2.51008,126,2,False,
868,183.715,2.54519e+006,3.55819,126,9,True,
869,126.854,3.68606e+006,5.33393,126,28,True,
872,139.295,3.35684e+006,3.65111,127,12,True,
873,57.5364,8.12686e+006,2.60073,128,2,False,
874,92.0809,5.07804e+006,3.47324,127,3,False,
878,151.896,3.07837e+006,3.98494,127,3,False,
879,77.3423,6.04573e+006,3.52854,127,7,True,
881,156.393,2.98984e+006,4.00207,128,7,False,
882,106.614,4.38581e+006,3.47964,129,4,False,
883,43.4803,1.07541e+007,2.58847,129,2,False,
889,102.153,4.57734e+006,3.05616,130,4,False,
890,86.8685,5.38274e+006,3.29574,120,8,True,
891,125.679,3.72051e+006,3.83086,131,5,False,
892,74.7245,6.25753e+006,2.59121,131,2,False,
893,1871.78,249811,2.64445,131,2,False,
894,121.276,3.85559e+006,3.75764,131,2,False,
895,81.6182,5.729e+006,4.26258,131,6,True,
896,242.781,1.92598e+006,3.34502,132,2,False,
897,251.252,1.86104e+006,3.32273,132,15,True,
898,143.29,3.26325e+006,4.4005,132,28,True,
899,45.745,1.02217e+007,3.67975,132,3,False,
904,108.949,4.29185e+006,2.99508,133,2,False,
907,110.434,4.23411e+006,3.73328,133,15,True,
909,72.4488,6.45409e+006,2.64315,134,3,False,
912,80.3605,5.81866e+006,3.26747,134,2,False,
913,139.779,3.34522e+006,4.08855,134,7,True,
914,128.548,3.63748e+006,4.81727,134,11,True,
915,200.917,2.32728e+006,4.92169,134,7,False,
917,51.5805,9.06527e+006,3.22728,135,6,True,
918,2914.16,160455,3.44822,135,2,False,
919,55.9429,8.35836e+006,4.11094,135,5,True,
920,141.091,3.3141e+006,5.55692,135,18,True,
921,96.7717,4.8319e+006,5.97016,135,17,True,
922,137.096,3.41068e+006,2.54218,136,2,False,
924,252.676,1.85055e+006,3.1849,136,2,False,
926,107.579,4.34647e+006,4.50025,136,21,True,
927,173.925,2.68846e+006,3.24781,136,2,False,
930,303.852,1.53888e+006,5.40299,136,3,False,
932,339.819,1.376e+006,3.33311,137,5,False,
933,81.3215,5.7499e+006,3.09118,137,4,False,
935,89.9734,5.19699e+006,4.26283,137,6,True,
936,392.989,1.18983e+006,2.98036,138,2,False,
939,84.6434,5.52424e+006,3.50243,138,2,False,
941,504.231,927335,4.29444,138,3,False,
942,67.3052,6.94732e+006,3.7799,138,7,True,
943,117.229,3.98868e+006,3.85599,139,14,True,
